,Total
5294,1.0265261765789715
5295,1.0111073594183075
5296,0.9912477238173107
5297,0.9679351443346135
5298,0.9422631468767279
5299,0.9155145084775724
5300,0.8892066469331368
5301,0.8650878839205618
5302,0.8450535923998255
5303,0.8309691768755286
5304,0.8244563090314478
5305,0.8267419016003015
5306,0.8386218387768294
5307,0.8604868423437614
5308,0.8922523991544034
5309,0.932932613040633
5310,0.9795975945578292
5311,1.0261183493022124
5312,1.063827218206629
5313,1.0857436307829051
5314,1.090493609483511
5315,1.0815622306425405
5316,1.0641862961177724
5317,1.0432817508875252
5318,1.0228044486957233
5319,1.00578322603057
5320,0.9944962880741047
5321,0.9905786570563837
5322,0.9949996914909605
5323,1.0079276972906734
5324,1.028582170485399
5325,1.0552471896287594
5326,1.0855778604058108
5327,1.117143846122424
5328,1.147968765051711
5329,1.1768161909023322
5330,1.20313145125709
5331,1.2267025795551358
5332,1.2471354066681153
5333,1.2631901823220364
5334,1.2720814996329346
5335,1.2693089670046815
5336,1.2503986533561073
5337,1.2148151689867905
5338,1.167816530430706
5339,1.1173089206130622
5340,1.0701404513253476
5341,1.0309283386492574
5342,1.0021801832558515
5343,0.9845125981556645
5344,0.9768591348095399
5345,0.976852388905478
5346,0.9813603518046164
5347,0.9869670956069752
5348,0.9902637261296556
5349,0.9880526703880862
5350,0.9777073833830557
5351,0.9577529040303192
5352,0.9283118580736045
5353,0.8909558132893654
5354,0.848012822107002
5355,0.8018316288645364
5356,0.7543634887500112
5357,0.7070753997088663
5358,0.661058758953035
5359,0.6172235651498019
5360,0.5765350611452547
5361,0.5402934849917412
5362,0.5104428512163225
5363,0.48976869923778604
5364,0.48163976938175185
5365,0.48889752940647224
5366,0.5120775364208604
5367,0.5483820120387821
5368,0.592670593224894
5369,0.6395226565222109
5370,0.6846398645931673
5371,0.7252479257783271
5372,0.76006444710622
5373,0.7892192459108864
5374,0.8141641940781378
5375,0.8374837408777902
5376,0.8624807946875139
5377,0.8923638387711297
5378,0.9289773449432635
5379,0.9715674272885093
5380,1.01665654210754
5381,1.0594835351290972
5382,1.0959113067651183
5383,1.123451794426451
5384,1.141244389397256
5385,1.1495819513083485
5386,1.1494648022507672
5387,1.1423484394676693
5388,1.1300797246729037
5389,1.1149477624375688
5390,1.099716272866255
5391,1.0874479281900191
5392,1.0809918234996538
5393,1.082299965425738
5394,1.091973622421885
5395,1.109233674479295
5396,1.1322085991815256
5397,1.158423744799536
5398,1.1854045283880992
5399,1.2111782982005843
5400,1.2344192156269191
5401,1.2541697020553062
5402,1.2692483623816866
5403,1.277509813740942
5404,1.2754078202276942
5405,1.2589396700672315
5406,1.2263331520296377
5407,1.1798630107760888
5408,1.1245193651543515
5409,1.0655281218831352
5410,1.0070490844836435
5411,0.9520452469220082
5412,0.9025744602603252
5413,0.8600710292475748
5414,0.825466664786558
5415,0.7991090930514277
5416,0.7805139268639042
5417,0.768119455126701
5418,0.7593193601786029
5419,0.750918384222887
5420,0.7398610355242727
5421,0.7239518348185788
5422,0.7023112534472082
5423,0.6753706710807738
5424,0.6444283385888763
5425,0.6110680569132562
5426,0.5767517156126907
5427,0.5426764528206212
5428,0.5098290778813729
5429,0.47915918808281593
5430,0.45183240290585563
5431,0.42953661815480665
5432,0.41479785910522626
5433,0.4112085028805406
5434,0.42321278513898597
5435,0.45472073809542546
5436,0.5064180907800053
5437,0.5739141634703693
5438,0.6493732844040498
5439,0.7252598603789692
5440,0.7966824472972565
5441,0.8614944703532708
5442,0.9193634237827191
5443,0.970800226620945
5444,1.0164875883460613
5445,1.0569227438843403
5446,1.09227089046046
5447,1.122326181329157
5448,1.1465714538507168
5449,1.1643732526179278
5450,1.1752489914494264
5451,1.1790569101827968
5452,1.176033673480383
5453,1.1667257024837534
5454,1.151898114784846
5455,1.1324790423534172
5456,1.109565583523458
5457,1.084497985986041
5458,1.0589952518360317
5459,1.0353260600438987
5460,1.0164204120758
5461,1.0056881580839674
5462,1.006290719883271
5463,1.0200012130146545
5464,1.046166850410917
5465,1.0809875773611246
5466,1.1173457249097205
5467,1.1462429366282443
5468,1.1600758847405657
5469,1.1554285873369095
5470,1.1332415764604424
5471,1.0970782421398348
5472,1.0512991831426937
5473,0.9999854525681631
5474,0.9465335253924092
5475,0.8936095070875644
5476,0.8432487751729217
5477,0.7970061756638951
5478,0.7561150394336157
5479,0.7216289509762769
5480,0.6945251833411966
5481,0.6757453805259521
5482,0.6661369092665104
5483,0.6662503878926875
5484,0.6759783615714847
5485,0.6941200768914466
5486,0.718091111853334
5487,0.743999428359605
5488,0.7670743585678389
5489,0.7822999659114587
5490,0.7854711474382465
5491,0.7749374472203644
5492,0.7528535377317854
5493,0.7242078358136993
5494,0.6946391740133114
5495,0.66927022502574
5496,0.6527855796153726
5497,0.6497408270005902
5498,0.6641351829094193
5499,0.6977274835382922
5500,0.7479784045082057
5501,0.8080959060937385
5502,0.8699940043213622
5503,0.9274552905583909
5504,0.9772281522455079
5505,1.0185080500744188
5506,1.0520271777680859
5507,1.0793426244310778
5508,1.102382437094215
5509,1.123136803269697
5510,1.1433780660473434
5511,1.1643512664208515
5512,1.1864824794517694
5513,1.2092834530309096
5514,1.2316624916850838
5515,1.2525863082433544
5516,1.2715311590360392
5517,1.2881375182978878
5518,1.301573821265377
5519,1.3107293013952737
5520,1.3150428625977408
5521,1.3150218720823879
5522,1.3122677686091362
5523,1.3092697176622925
5524,1.3089887555491162
5525,1.3139212361133732
5526,1.3243509854365858
5527,1.3363801202286039
5528,1.3421188492899876
5529,1.3340140432723908
5530,1.3095412372984325
5531,1.27112486633027
5532,1.2230938111626932
5533,1.1694051798983724
5534,1.1128614056857695
5535,1.0551352651968533
5536,0.9970790811646133
5537,0.9391061872269324
5538,0.8815429267996121
5539,0.824848576315283
5540,0.7696318056343899
5541,0.7165098720293909
5542,0.6659672456926483
5543,0.6183439796848762
5544,0.5739176819897083
5545,0.532944057860514
5546,0.4956217511040137
5547,0.4620338148463874
5548,0.43208802833953086
5549,0.4054512048789339
5550,0.3815078470776961
5551,0.35944392057234487
5552,0.3385514915711742
5553,0.31864042317241736
5554,0.3002223647722744
5555,0.2843551791420121
5556,0.2724629107689425
5557,0.26638015758520517
5558,0.2685479358757124
5559,0.2821398685516883
5560,0.31079923993161424
5561,0.3575794296377198
5562,0.4229876152078374
5563,0.5031664164155226
5564,0.5902235203981596
5565,0.6751795690636198
5566,0.7511268852031847
5567,0.8143815323582944
5568,0.8638897298254791
5569,0.9001671850252366
5570,0.9244907055571839
5571,0.9384337821438666
5572,0.9436261823041023
5573,0.9416293775175041
5574,0.9338644467879829
5575,0.921558508836946
5576,0.9056992438068956
5577,0.8870155155844284
5578,0.866022922992164
5579,0.8431480277289928
5580,0.8188773407192519
5581,0.7938604459130492
5582,0.7689668606155845
5583,0.745346110230406
5584,0.7245209816047373
5585,0.7084966767956655
5586,0.6998063343383021
5587,0.7013391427658789
5588,0.7157872435754096
5589,0.7447372326255102
5590,0.7877056689102411
5591,0.8413638115090993
5592,0.8993294896388582
5593,0.9537500521803496
5594,0.9986718753592907
5595,1.0322293345203413
5596,1.055991328228232
5597,1.0730867137016902
5598,1.086774576366519
5599,1.0997527336570652
5600,1.11392247238641
5601,1.1303643607787925
5602,1.1494119683825725
5603,1.1707756134049723
5604,1.1936842154799234
5605,1.2170326470586468
5606,1.2395515308662612
5607,1.2600117523119558
5608,1.277435788115615
5609,1.2912698325628957
5610,1.301492905695739
5611,1.3086665090381684
5612,1.3139265092449859
5613,1.3188760418423482
5614,1.3252640292098445
5615,1.3342574808126437
5616,1.3451043149982065
5617,1.3534689295538966
5618,1.3517430969502586
5619,1.3341128419538097
5620,1.3012323566730326
5621,1.2580963607227709
5622,1.2098116416230376
5623,1.159786763875733
5624,1.1097084318107462
5625,1.0600407037537445
5626,1.0105612671267097
5627,0.9608208576787548
5628,0.9104872489756539
5629,0.8595418958405934
5630,0.8083208116279327
5631,0.7574320987917069
5632,0.7076117296736175
5633,0.6595808561690835
5634,0.6139454484769575
5635,0.571146994370032
5636,0.531449413857693
5637,0.49494046301090816
5638,0.46153273339465783
5639,0.4309657447436606
5640,0.40283390014206727
5641,0.3766837013635933
5642,0.35220962033364517
5643,0.3295038450692995
5644,0.30920568088133477
5645,0.2924312876875033
5646,0.2806343507119435
5647,0.2755827527008217
5648,0.2793787912757619
5649,0.29436948501277865
5650,0.3228509457837283
5651,0.36651263425657726
5652,0.4256139537402676
5653,0.4980837785693085
5654,0.5791389538179315
5655,0.6621190639166572
5656,0.7403688677197233
5657,0.8089544946309501
5658,0.8652630492514388
5659,0.9086286728415318
5660,0.939627711512859
5661,0.9594739461288233
5662,0.9696257427600468
5663,0.9715640182801223
5664,0.9666736992846613
5665,0.9561804322826482
5666,0.941120104094447
5667,0.9223405013423098
5668,0.9005463059408063
5669,0.8763914501261547
5670,0.8505929472651386
5671,0.8240196425968042
5672,0.7977443784290562
5673,0.7730863518743697
5674,0.7516533130757581
5675,0.7353615911312263
5676,0.7263948267600148
5677,0.727054664743891
5678,0.7394553885726098
5679,0.7650330759693755
5680,0.8038680046005549
5681,0.8537946873874265
5682,0.9095069411303883
5683,0.9630102798707892
5684,1.0068074153949462
5685,1.0374705483843591
5686,1.0560321750199337
5687,1.0659448267620557
5688,1.0711495802209625
5689,1.0751085338614577
5690,1.0804923476109438
5691,1.0891323472489562
5692,1.1020416135097157
5693,1.119446984888304
5694,1.1408374682176532
5695,1.165063349345831
5696,1.1905293012841374
5697,1.2154934096104473
5698,1.2384126149496948
5699,1.2582333799273087
5700,1.2745576523091808
5701,1.2876742643268608
5702,1.2984773165461587
5703,1.3082767972056786
5704,1.3184483346349596
5705,1.329777559709877
5706,1.341292001518453
5707,1.3487724854621364
5708,1.3450131676948935
5709,1.3247495388156587
5710,1.2895413691120978
5711,1.2454646116322523
5712,1.1984270869144542
5713,1.1522538581185622
5714,1.10871591311848
5715,1.0680414322082954
5716,1.029433242685389
5717,0.9915401916406784
5718,0.952899893821759
5719,0.91234327231243
5720,0.8693010029958848
5721,0.8239222924664611
5722,0.7769621455084977
5723,0.7295049248230039
5724,0.6826674098274825
5725,0.637392250894325
5726,0.5943549124336961
5727,0.5539493510997455
5728,0.5163110979659937
5729,0.48135747002807594
5730,0.4488505725769022
5731,0.41850670741209345
5732,0.3901726190590567
5733,0.36404717128715797
5734,0.3408443537442051
5735,0.32177373813395804
5736,0.3083997343429151
5737,0.30251702806622033
5738,0.3059713549271789
5739,0.3203354106661632
5740,0.34655195953636836
5741,0.384764827280399
5742,0.4344043918617084
5743,0.4943274016444314
5744,0.5627354537902175
5745,0.6368375738927413
5746,0.7126398279103822
5747,0.78539731882926
5748,0.8507171478131726
5749,0.9055734925661156
5750,0.9486127392279796
5751,0.979834433555604
5752,1.0000716156876528
5753,1.0105537024503017
5754,1.0126217254831438
5755,1.0075667951957923
5756,0.9965504446506026
5757,0.9805829478315895
5758,0.9605527968824856
5759,0.9373039746732477
5760,0.9117410053812633
5761,0.884920886729843
5762,0.8581082648819748
5763,0.8328004556105414
5764,0.8107142409714326
5765,0.7937091700881425
5766,0.7836469132928409
5767,0.7822297153939797
5768,0.7908668366366374
5769,0.8105595709296007
5770,0.8416934348561844
5771,0.8835092933526361
5772,0.9330286295521852
5773,0.9839268113711119
5774,1.0274928296516623
5775,1.0568588975131041
5776,1.0704915401833783
5777,1.0713718864787194
5778,1.0642060502751456
5779,1.0535410833035461
5780,1.043106936773911
5781,1.03575704426077
5782,1.0335580123825294
5783,1.037843476686446
5784,1.0491870202951579
5785,1.0673253716658193
5786,1.0911277128213872
5787,1.1187379725509075
5788,1.1479445359238478
5789,1.1766774971803835
5790,1.2034380388152877
5791,1.227506952263767
5792,1.2488966740851246
5793,1.2680943587574613
5794,1.2856396689473928
5795,1.3015065176457814
5796,1.3142022709466337
5797,1.3197805590394462
5798,1.312208259049321
5799,1.287334376457381
5800,1.2475013394690402
5801,1.1999369661273056
5802,1.1518799058040932
5803,1.1082952637781605
5804,1.0718028162163487
5805,1.0431082487960892
5806,1.02141763087109
5807,1.0048420149662862
5808,0.9908093662510501
5809,0.9764560499722837
5810,0.9590135100121672
5811,0.9362534866491486
5812,0.9069640533949833
5813,0.8712286033707848
5814,0.8302651423719961
5815,0.7858922255286533
5816,0.7399543882704914
5817,0.6939626281885091
5818,0.6489795073898071
5819,0.6056612656636713
5820,0.5643751272069675
5821,0.5253532159196421
5822,0.48887591835485555
5823,0.45548499158575334
5824,0.4262002672676223
5825,0.40265171238567
5826,0.38701947624499317
5827,0.38170250480297296
5828,0.3885963994542069
5829,0.4081278116953183
5830,0.438755505943764
5831,0.4774996385788196
5832,0.5211090746887831
5833,0.5670559811475292
5834,0.6140022078047438
5835,0.6618251714534543
5836,0.7113235700465644
5837,0.7635830745828557
5838,0.8189917845847144
5839,0.8762716183055188
5840,0.9323316055856601
5841,0.9833156378772374
5842,1.026033949149444
5843,1.0587186260768229
5844,1.080944996126911
5845,1.0931834994490932
5846,1.0963713205189483
5847,1.0916368350881012
5848,1.0801721490077276
5849,1.0632169316309237
5850,1.042118438230896
5851,1.0184279168877348
5852,0.9939831852138604
5853,0.9709203560508503
5854,0.951541498193462
5855,0.9380024458775874
5856,0.9319301091240312
5857,0.9341782139231851
5858,0.9448285321394497
5859,0.9633683448462877
5860,0.9889038313278783
5861,1.0202782856007038
5862,1.0559484996591249
5863,1.0934291300106003
5864,1.1283044425732438
5865,1.153804583313948
5866,1.163046224088569
5867,1.1533259049103357
5868,1.1274838443531743
5869,1.0911961036429725
5870,1.05010559263875
5871,1.0086998852768712
5872,0.9703111811449483
5873,0.93743445952167
5874,0.9120051312511767
5875,0.8955226326005673
5876,0.8889853982569242
5877,0.8926570620605887
5878,0.9057881030522964
5879,0.9265245898152975
5880,0.9521845479180865
5881,0.9797993171325149
5882,1.0065656439934128
5883,1.0299558378577272
5884,1.0475563359285078
5885,1.0569079525075085
5886,1.055619011793911
5887,1.0418779394935902
5888,1.0152318196841332
5889,0.9772264782282102
5890,0.9314518514603051
5891,0.8828429958808729
5892,0.8366320426516979
5893,0.7976359581282935
5894,0.7700739036531912
5895,0.75737802725869
5896,0.761479968823006
5897,0.7818358801873126
5898,0.8151955673627589
5899,0.856691322790665
5900,0.9014873513892829
5901,0.9458302077662234
5902,0.9871485156726109
5903,1.0235565258251011
5904,1.053262771226701
5905,1.074321225908847
5906,1.0849786454061072
5907,1.0844237897467088
5908,1.0733455746915477
5909,1.0539159492521117
5910,1.0293736593340683
5911,1.0036028937098023
5912,0.9809132389942784
5913,0.965933074024482
5914,0.9632039089450639
5915,0.9758127558076195
5916,1.0031251976673181
5917,1.0399394509298703
5918,1.0792027254093877
5919,1.1157499114283496
5920,1.147666441020708
5921,1.1755180844877386
5922,1.2008931512699053
5923,1.2248758150972094
5924,1.246721227128521
5925,1.2633085272688274
5926,1.2700892496608593
5927,1.2633407583179959
5928,1.2420969217020132
5929,1.2083805097294191
5930,1.166137571436232
5931,1.1200160666535517
5932,1.0745665740798578
5933,1.033864131437077
5934,1.0013365776876955
5935,0.9795413666820236
5936,0.9697273511871611
5937,0.9713104117577169
5938,0.981693270432303
5939,0.9966916218081281
5940,1.011189634110322
5941,1.0195387942027214
5942,1.0163325235099756
5943,0.9985862360331447
5944,0.9674001478590859
5945,0.9265876957083519
5946,0.8801665379806315
5947,0.8310846001423212
5948,0.7811592619538348
5949,0.7315226180636274
5950,0.6831270241538893
5951,0.6370680712333091
5952,0.5946661034688491
5953,0.5574486332859772
5954,0.5272065520508848
5955,0.5061271857677098
5956,0.4967901589212867
5957,0.5016623333330247
5958,0.5218963106785356
5959,0.5560348865206366
5960,0.5998963303243533
5961,0.6479488958475103
5962,0.6949153367067535
5963,0.7365928829135144
5964,0.7701462744327677
5965,0.7944521077877719
5966,0.8105056554609256
5967,0.8215754112761837
5968,0.8328364918725479
5969,0.8501178365722831
5970,0.8777322170556067
5971,0.9163249603084871
5972,0.962322947181012
5973,1.009727819767774
5974,1.0527999730786013
5975,1.0876743692785023
5976,1.1125740572446017
5977,1.1273424941365293
5978,1.13288737174019
5979,1.1307662344817155
5980,1.1229562994467894
5981,1.1117745725913506
5982,1.0998642530902112
5983,1.0901091089623045
5984,1.085321215280435
5985,1.08768279494005
5986,1.0981739105494888
5987,1.1162777071741805
5988,1.1400765036091471
5989,1.1667716955481406
5990,1.1935903138156616
5991,1.2186566306643078
5992,1.2412226512086888
5993,1.2612223047337272
5994,1.278625109882523
5995,1.29278650716513
5996,1.301580479588713
5997,1.3007240469523804
5998,1.2851391987934395
5999,1.2527143832069685
6000,1.2062200904971228
6001,1.1511732585175936
6002,1.0930239871388643
6003,1.0359668930955817
6004,0.9829194749662258
6005,0.9358205717541299
6006,0.895855483044239
6007,0.8635020377052132
6008,0.8384163352546735
6009,0.8192747021503196
6010,0.8037747409133906
6011,0.7889694034163733
6012,0.7719239150091707
6013,0.7504874749888006
6014,0.7238526010454978
6015,0.6925810243907708
6016,0.6580766484313239
6017,0.6219034276604476
6018,0.5853593882985727
6019,0.5493775892900546
6020,0.5146078702740668
6021,0.4815632189845364
6022,0.45081425545322135
6023,0.42323588442602783
6024,0.4002543052754021
6025,0.384050510080435
6026,0.37772462904181153
6027,0.3852113911332892
6028,0.4103516478637089
6029,0.4547982218053146
6030,0.5160563747201142
6031,0.587979933021989
6032,0.6635988651589074
6033,0.7375910169406623
6034,0.8069513595845634
6035,0.8704646268206857
6036,0.927910565836453
6037,0.979427148336445
6038,1.025082400941602
6039,1.0646203894990784
6040,1.097428896326265
6041,1.1227720362265583
6042,1.140135440752771
6043,1.149435396189641
6044,1.151013392957196
6045,1.1455130831000653
6046,1.1337494720286398
6047,1.116622614318295
6048,1.0950919537274468
6049,1.0702143268819582
6050,1.043235308680486
6051,1.0157165185114845
6052,0.9896853263253667
6053,0.9677535296315416
6054,0.9530373968769588
6055,0.9486588767097125
6056,0.9568661882910037
6057,0.9781976225088095
6058,1.010935616686187
6059,1.0506493495207523
6060,1.0900598575082074
6061,1.1203557022197574
6062,1.1342907085930367
6063,1.1289477349015122
6064,1.1059285577038536
6065,1.0695134571708451
6066,1.0246733881755523
6067,0.9758812186662906
6068,0.9266897617537118
6069,0.879762726521464
6070,0.8370899083009153
6071,0.8002277972705949
6072,0.77049442289214
6073,0.7490889889124257
6074,0.7371108120437438
6075,0.7354414694230553
6076,0.7444662907484043
6077,0.7636876334717198
6078,0.7914134582615481
6079,0.8247674088727421
6080,0.8600835478433371
6081,0.8933779915583898
6082,0.9204865136557892
6083,0.9369956576196984
6084,0.9388974696307703
6085,0.9246326444378681
6086,0.8968870155613435
6087,0.8616409879008431
6088,0.8256036753852435
6089,0.7947932366227864
6090,0.7745023608547119
6091,0.7693599139825391
6092,0.782465067712765
6093,0.813660638613207
6094,0.8586301683353503
6095,0.9104720328290015
6096,0.9626474229334017
6097,1.010869818977382
6098,1.0532990355002674
6099,1.0898913414009685
6100,1.1216593965615553
6101,1.1500743515656198
6102,1.1765609128065724
6103,1.2019875168448013
6104,1.2261558397418966
6105,1.247522508793594
6106,1.2635924952040616
6107,1.272199241476013
6108,1.2731191158739934
6109,1.2689627517857796
6110,1.2646114781009257
6111,1.2650936659756293
6112,1.272768061536985
6113,1.2861029711040948
6114,1.301434517065608
6115,1.315721859965287
6116,1.3278867516934423
6117,1.338547053054814
6118,1.3487887569781798
6119,1.358280367973475
6120,1.3634654547718754
6121,1.3579864283488354
6122,1.3365574691056674
6123,1.2985296789259355
6124,1.247257566002988
6125,1.187309805947248
6126,1.122606415486517
6127,1.055909747382362
6128,0.9890005566835419
6129,0.9230539855381176
6130,0.8589955299241738
6131,0.7977255628966086
6132,0.7401661790043789
6133,0.6871675075104297
6134,0.6393448516625356
6135,0.5968699864779253
6136,0.5592511636855124
6137,0.5253259411183048
6138,0.49373462056501083
6139,0.4635839122040069
6140,0.434649150751488
6141,0.40708727637497105
6142,0.38109562411381914
6143,0.3567398221889563
6144,0.3339563287681411
6145,0.31270206692698005
6146,0.29318358320368265
6147,0.2760290907915214
6148,0.2623545826807608
6149,0.25386985251706634
6150,0.2531544013826992
6151,0.2639974817037529
6152,0.2913252549367987
6153,0.33974956700690867
6154,0.4101384603371188
6155,0.4965280281029919
6156,0.5878408676598115
6157,0.6735251400721648
6158,0.7472439104697473
6159,0.8068006228069412
6160,0.852546788101215
6161,0.8859849890268978
6162,0.9089029830107209
6163,0.9229099721469749
6164,0.9292809642435969
6165,0.9290271645519386
6166,0.923033363496732
6167,0.9121373073256837
6168,0.8971377767642148
6169,0.8787695818478051
6170,0.8576827370014952
6171,0.8344543176190643
6172,0.809645327351333
6173,0.7838864710214957
6174,0.7579686593958853
6175,0.7329457074982699
6176,0.710281962289389
6177,0.6920531755797763
6178,0.6811126524499717
6179,0.6809499081899645
6180,0.6948715633892057
6181,0.7245996443813506
6182,0.7691314150294901
6183,0.8243843288083155
6184,0.8837005203652236
6185,0.9398071850498794
6186,0.9875805339657795
6187,1.0253344682398668
6188,1.0540745257467032
6189,1.076112182516889
6190,1.0940579791476277
6191,1.1102860911089587
6192,1.1266668692361343
6193,1.1444303925328247
6194,1.164114031369633
6195,1.1855887021042686
6196,1.2081645020154874
6197,1.230763113948705
6198,1.252131507097364
6199,1.2710673929188183
6200,1.2866248768350141
6201,1.2982736841817843
6202,1.3060069592144956
6203,1.310414731104419
6204,1.3127302563017778
6205,1.314789059188682
6206,1.3187303720076573
6207,1.3262167183946643
6208,1.3370302368905576
6209,1.347327445467213
6210,1.349556195781824
6211,1.336851017768029
6212,1.3080869618979734
6213,1.2670518463951383
6214,1.2186228404887913
6215,1.1665823332920584
6216,1.1132195099891105
6217,1.0596235212814333
6218,1.0061160339533122
6219,0.952660088055254
6220,0.8991904231380872
6221,0.8458237428272563
6222,0.7929261854631229
6223,0.7410592558374753
6224,0.690864348565713
6225,0.6429492685725025
6226,0.5978128288192673
6227,0.5558114014851674
6228,0.5171515408600784
6229,0.4818875600616174
6230,0.4499084541767081
6231,0.4209156010793423
6232,0.39442480897468685
6233,0.36985659931560955
6234,0.3467576322772457
6235,0.32509195847580924
6236,0.30541090549816113
6237,0.2887723032972868
6238,0.27659280471070546
6239,0.2706582938795774
6240,0.2732333053355773
6241,0.28707197978964916
6242,0.3151202797647161
6243,0.3597170353855705
6244,0.42129053577668896
6245,0.49708575850446496
6246,0.5810306809218808
6247,0.6653926268106025
6248,0.7432516332284619
6249,0.8100874306504118
6250,0.8639117289277165
6251,0.9045766317517174
6252,0.9329885506052847
6253,0.9505400784731137
6254,0.958775049495828
6255,0.9592100226720771
6256,0.9532401445697051
6257,0.9420845577019203
6258,0.9267538759117678
6259,0.9080462651418194
6260,0.8865914220509369
6261,0.8629498143200773
6262,0.8377365827101275
6263,0.8117171522148412
6264,0.7858638529653718
6265,0.7614090122453512
6266,0.7399146453522272
6267,0.723337358538532
6268,0.7140270701304665
6269,0.7145651605262804
6270,0.727351914418952
6271,0.7539423844575275
6272,0.7942469184779957
6273,0.8456745665685976
6274,0.9024840399626557
6275,0.9566738442842222
6276,1.0013001439074096
6277,1.0335322951465187
6278,1.054597288532419
6279,1.0677956596155531
6280,1.0767823599572126
6281,1.0847146378969774
6282,1.0939653498540332
6283,1.1060748518045327
6284,1.1217838704599417
6285,1.1410981654635668
6286,1.163378766474491
6287,1.1874709046728205
6288,1.211896646984046
6289,1.235117675557388
6290,1.2558221869980857
6291,1.2731617148126326
6292,1.2868913948086544
6293,1.2974111923281886
6294,1.3057201276423753
6295,1.3132674256852397
6296,1.3216223112414667
6297,1.3318013630990828
6298,1.3430431918077508
6299,1.35121839039247
6300,1.3489689115754233
6301,1.3305865502794585
6302,1.2970074244291325
6303,1.2537685984098013
6304,1.2064627692303183
6305,1.1587782953563444
6306,1.1124721901006365
6307,1.0678732042790446
6308,1.024414027868417
6309,0.9811115724531477
6310,0.9369884951556186
6311,0.8914058979553445
6312,0.8442522213702822
6313,0.7959488519536969
6314,0.7472945649016232
6315,0.6992358554967012
6316,0.6526628962408063
6317,0.6082849838977914
6318,0.5665822386104757
6319,0.5278023679456073
6320,0.49197447956293283
6321,0.4589311787977189
6322,0.4283538991872988
6323,0.3998738807894277
6324,0.37325401270343433
6325,0.34862280762166736
6326,0.32663635143353476
6327,0.30843932871259305
6328,0.2955200523477106
6329,0.2896288611938388
6330,0.29269567693964504
6331,0.30662224938859306
6332,0.3329616757781255
6333,0.37259772921842965
6334,0.4254840870544473
6335,0.4903730455988629
6336,0.5644935743896282
6337,0.643436194653401
6338,0.7217076311407342
6339,0.7939844522990386
6340,0.8563452919294277
6341,0.9067567179610033
6342,0.9448082825887401
6343,0.9711465236128289
6344,0.9869633333510573
6345,0.9936506718102713
6346,0.9925988352126318
6347,0.9850871620992457
6348,0.972231411390386
6349,0.9549746877231491
6350,0.9341241035627096
6351,0.9104344057506751
6352,0.8847173323668402
6353,0.8579329841508351
6354,0.8312433959544097
6355,0.8060445880017408
6356,0.7839789944379979
6357,0.7669050944006197
6358,0.7568058048989861
6359,0.755640927434555
6360,0.7651571072801296
6361,0.7866372152460079
6362,0.8205025042774672
6363,0.8655930290899676
6364,0.9180460019939234
6365,0.9706589220281396
6366,1.0148954090409599
6367,1.0452251206199015
6368,1.061305456805695
6369,1.0664054494204311
6370,1.0649276201774838
6371,1.0609634200546711
6372,1.0578121211739404
6373,1.057926276346671
6374,1.0629567390962646
6375,1.0737755845533223
6376,1.0904617429901988
6377,1.1122928925243372
6378,1.137826674782743
6379,1.165146794373974
6380,1.19225941510567
6381,1.2175158708749767
6382,1.2399166221415934
6383,1.2592215331074248
6384,1.2758726880013238
6385,1.290765726437719
6386,1.304871496072073
6387,1.3186250151580838
6388,1.3309262314524206
6389,1.3378833169188538
6390,1.3329209357716676
6391,1.3110420353388559
6392,1.273938112030009
6393,1.228320124470682
6394,1.1809446169826667
6395,1.1363432260361201
6396,1.0967686169674242
6397,1.0626807223920751
6398,1.0332264161064726
6399,1.0066730375253061
6400,0.9808240932897789
6401,0.9534388478283992
6402,0.9226687813230692
6403,0.8874627222135966
6404,0.8477908549622557
6405,0.8045416866945447
6406,0.7591347189747754
6407,0.7130723749737051
6408,0.6676273148659003
6409,0.6237106159926911
6410,0.5818672980915067
6411,0.5423368694500244
6412,0.5051477980054903
6413,0.4702442701030281
6414,0.4376552602010746
6415,0.40770149876324907
6416,0.38118499355466723
6417,0.35945186993923234
6418,0.344291128721622
6419,0.3377202593829586
6420,0.3415825955664474
6421,0.3569381284836431
6422,0.3835864388874427
6423,0.4201526645363819
6424,0.464722594000948
6425,0.5155712453610068
6426,0.5715624074026803
6427,0.6320589825019133
6428,0.6963679209924246
6429,0.762945233370841
6430,0.8289193297986022
6431,0.8905175959900471
6432,0.9442192744201066
6433,0.9877238621403559
6434,1.0201684333051413
6435,1.0417921929485432
6436,1.0534710080646699
6437,1.0563530297619688
6438,1.0516381012569396
6439,1.0404734448452795
6440,1.0239345907062694
6441,1.0030710861552126
6442,0.9789960388813068
6443,0.9529842203951467
6444,0.9265424126976183
6445,0.9014309196878864
6446,0.8796028695154363
6447,0.8630278119794154
6448,0.8534370280708875
6449,0.8521094558032979
6450,0.8597993816949505
6451,0.8767970363118965
6452,0.9030060567610708
6453,0.9378438423113807
6454,0.9796958701110041
6455,1.0247573930873406
6456,1.066047493838311
6457,1.0950233792892001
6458,1.1063203759451143
6459,1.100553218113507
6460,1.082363215356844
6461,1.0572723331958702
6462,1.0300583541393113
6463,1.004435969360273
6464,0.9832271516031573
6465,0.9685775224420222
6466,0.9620599875515035
6467,0.9646233193436076
6468,0.9764126557710672
6469,0.9965828029436075
6470,1.0233039550443384
6471,1.0540986054460746
6472,1.0864229624533617
6473,1.1181997146953429
6474,1.1480312089111904
